domain,project,ID,type,time,num
mylyn,mylyn,165833,Y,45,4505
mylyn,mylyn,278143,N,62,4505
mylyn,mylyn,255417,N,74,4505
mylyn,mylyn,264930,Y,119,4505
mylyn,mylyn,239297,Y,525,4505
mylyn,mylyn,103733,N,12,4505
mylyn,mylyn,193845,N,95,4505
mylyn,mylyn,278143,Y,62,4505
mylyn,mylyn,242997,N,0,4505
mylyn,mylyn,131216,N,19,4505
mylyn,mylyn,261231,N,0,4505
mylyn,mylyn,104526,N,0,4505
mylyn,mylyn,255417,Y,74,4505
mylyn,mylyn,192524,N,0,4505
mylyn,mylyn,283957,N,1,4505
mylyn,mylyn,103733,Y,12,4505
mylyn,mylyn,104526,Y,0,4505
mylyn,mylyn,168477,N,0,4505
mylyn,mylyn,179576,N,3,4505
mylyn,mylyn,193846,N,82,4505
mylyn,mylyn,308534,N,0,4505
mylyn,mylyn,476338,N,2,4505
mylyn,mylyn,254097,N,0,4505
mylyn,mylyn,193846,Y,82,4505
mylyn,mylyn,507785,N,4,4505
mylyn,mylyn,203624,N,0,4505
mylyn,mylyn,152358,N,0,4505
mylyn,mylyn,176934,N,1,4505
mylyn,mylyn,254097,Y,0,4505
mylyn,mylyn,480831,N,0,4505
mylyn,mylyn,217630,N,1,4505
mylyn,mylyn,151037,N,1,4505
mylyn,mylyn,297436,N,0,4505
mylyn,mylyn,176934,Y,1,4505
mylyn,mylyn,106906,N,7,4505
mylyn,mylyn,254362,N,0,4505
mylyn,mylyn,162136,N,0,4505
mylyn,mylyn,193847,N,1,4505
mylyn,mylyn,346324,N,1,4505
mylyn,mylyn,214195,N,53,4505
mylyn,mylyn,415824,N,152,4505
mylyn,mylyn,106906,Y,7,4505
mylyn,mylyn,254362,Y,0,4505
mylyn,mylyn,166893,N,0,4505
mylyn,mylyn,255948,N,212,4505
mylyn,mylyn,298493,N,1,4505
mylyn,mylyn,300872,N,0,4505
mylyn,mylyn,146017,N,0,4505
mylyn,mylyn,149981,N,0,4505
mylyn,mylyn,189884,N,0,4505
mylyn,mylyn,300872,Y,0,4505
mylyn,mylyn,348439,N,0,4505
mylyn,mylyn,166101,N,3,4505
mylyn,mylyn,237715,N,12,4505
mylyn,mylyn,149981,Y,0,4505
mylyn,mylyn,195698,N,11,4505
mylyn,mylyn,282639,N,16,4505
mylyn,mylyn,207854,N,1,4505
mylyn,mylyn,156588,N,33,4505
mylyn,mylyn,237451,N,0,4505
mylyn,mylyn,203626,N,0,4505
mylyn,mylyn,175879,N,1,4505
mylyn,mylyn,181957,N,0,4505
mylyn,mylyn,137826,N,5,4505
mylyn,mylyn,156060,N,5,4505
mylyn,mylyn,177465,N,0,4505
mylyn,mylyn,193849,N,48,4505
mylyn,mylyn,213140,N,0,4505
mylyn,mylyn,187507,N,0,4505
mylyn,mylyn,195699,N,0,4505
mylyn,mylyn,300081,N,0,4505
mylyn,mylyn,266256,N,174,4505
mylyn,mylyn,314351,N,0,4505
mylyn,mylyn,193849,Y,48,4505
mylyn,mylyn,266256,Y,174,4505
mylyn,mylyn,163460,N,2,4505
mylyn,mylyn,237188,N,0,4505
mylyn,mylyn,144962,N,134,4505
mylyn,mylyn,438817,N,132,4505
mylyn,mylyn,290304,N,19,4505
mylyn,mylyn,173502,N,0,4505
mylyn,mylyn,156061,N,5,4505
mylyn,mylyn,205213,N,0,4505
mylyn,mylyn,186715,N,1,4505
mylyn,mylyn,267578,N,2,4505
mylyn,mylyn,285019,N,0,4505
mylyn,mylyn,438817,Y,132,4505
mylyn,mylyn,161875,N,1,4505
mylyn,mylyn,218162,N,5,4505
mylyn,mylyn,275506,N,0,4505
mylyn,mylyn,285019,Y,0,4505
mylyn,mylyn,165839,N,3,4505
mylyn,mylyn,206799,N,0,4505
mylyn,mylyn,221069,N,0,4505
mylyn,mylyn,260972,N,43,4505
mylyn,mylyn,294533,N,1,4505
mylyn,mylyn,217634,N,1,4505
mylyn,mylyn,202043,N,0,4505
mylyn,mylyn,191737,N,4,4505
mylyn,mylyn,216313,N,8,4505
mylyn,mylyn,161876,N,1,4505
mylyn,mylyn,177203,N,0,4505
mylyn,mylyn,218163,N,5,4505
mylyn,mylyn,211028,N,624,4505
mylyn,mylyn,216049,N,8,4505
mylyn,mylyn,238511,N,413,4505
mylyn,mylyn,436176,N,1,4505
mylyn,mylyn,259916,N,0,4505
mylyn,mylyn,308011,N,6,4505
mylyn,mylyn,161876,Y,1,4505
mylyn,mylyn,239304,N,36,4505
mylyn,mylyn,194116,N,1,4505
mylyn,mylyn,202308,N,5,4505
mylyn,mylyn,170333,N,10,4505
mylyn,mylyn,193852,N,1,4505
mylyn,mylyn,199930,N,9,4505
mylyn,mylyn,204951,N,3,4505
mylyn,mylyn,261238,N,0,4505
mylyn,mylyn,269430,N,39,4505
mylyn,mylyn,296913,N,6,4505
mylyn,mylyn,471058,N,15,4505
mylyn,mylyn,239041,N,0,4505
mylyn,mylyn,114047,N,1,4505
mylyn,mylyn,140473,N,6,4505
mylyn,mylyn,320697,N,5,4505
mylyn,mylyn,194646,N,0,4505
mylyn,mylyn,240627,N,21,4505
mylyn,mylyn,248819,N,2,4505
mylyn,mylyn,163728,N,14,4505
mylyn,mylyn,320697,Y,5,4505
mylyn,mylyn,175884,N,1,4505
mylyn,mylyn,256747,N,205,4505
mylyn,mylyn,253576,N,1,4505
mylyn,mylyn,194118,N,1,4505
mylyn,mylyn,202310,N,5,4505
mylyn,mylyn,106913,N,7,4505
mylyn,mylyn,212352,N,10,4505
mylyn,mylyn,104799,N,0,4505
mylyn,mylyn,103742,N,0,4505
mylyn,mylyn,233757,N,397,4505
mylyn,mylyn,253576,Y,1,4505
mylyn,mylyn,195704,N,4,4505
mylyn,mylyn,106913,Y,7,4505
mylyn,mylyn,104799,Y,0,4505
mylyn,mylyn,103742,Y,0,4505
mylyn,mylyn,206539,N,0,4505
mylyn,mylyn,174564,N,243,4505
mylyn,mylyn,205218,N,7,4505
mylyn,mylyn,134397,N,2,4505
mylyn,mylyn,174564,Y,243,4505
mylyn,mylyn,134133,N,0,4505
mylyn,mylyn,216053,N,0,4505
mylyn,mylyn,203633,N,2,4505
mylyn,mylyn,167694,N,0,4505
mylyn,mylyn,253578,N,95,4505
mylyn,mylyn,260713,N,0,4505
mylyn,mylyn,193063,N,0,4505
mylyn,mylyn,266791,N,2,4505
mylyn,mylyn,230852,N,1,4505
mylyn,mylyn,167694,Y,0,4505
mylyn,mylyn,179586,N,914,4505
mylyn,mylyn,211297,N,0,4505
mylyn,mylyn,406848,N,0,4505
mylyn,mylyn,253578,Y,95,4505
mylyn,mylyn,166109,N,2,4505
mylyn,mylyn,193063,Y,0,4505
mylyn,mylyn,272605,N,0,4505
mylyn,mylyn,177208,N,0,4505
mylyn,mylyn,179586,Y,914,4505
mylyn,mylyn,199670,N,11,4505
mylyn,mylyn,211297,Y,0,4505
mylyn,mylyn,279476,N,66,4505
mylyn,mylyn,147347,N,0,4505
mylyn,mylyn,166109,Y,2,4505
mylyn,mylyn,195442,N,20,4505
mylyn,mylyn,175887,N,1,4505
mylyn,mylyn,207598,N,0,4505
mylyn,mylyn,165581,N,5,4505
mylyn,mylyn,280533,N,4,4505
mylyn,mylyn,236138,N,235,4505
mylyn,mylyn,280533,Y,4,4505
mylyn,mylyn,462871,N,0,4505
mylyn,mylyn,207334,N,0,4505
mylyn,mylyn,197028,N,0,4505
mylyn,mylyn,130435,N,4,4505
mylyn,mylyn,207598,Y,0,4505
mylyn,mylyn,115901,N,0,4505
mylyn,mylyn,471063,N,0,4505
mylyn,mylyn,202842,N,0,4505
mylyn,mylyn,275513,N,0,4505
mylyn,mylyn,198614,N,64,4505
mylyn,mylyn,161618,N,26,4505
mylyn,mylyn,134928,N,0,4505
mylyn,mylyn,356112,N,5,4505
mylyn,mylyn,147084,N,0,4505
mylyn,mylyn,232968,N,0,4505
mylyn,mylyn,161618,Y,26,4505
mylyn,mylyn,255430,N,250,4505
mylyn,mylyn,356903,N,0,4505
mylyn,mylyn,130436,N,10,4505
mylyn,mylyn,203107,N,0,4505
mylyn,mylyn,158976,N,0,4505
mylyn,mylyn,206014,N,0,4505
mylyn,mylyn,328894,N,1,4505
mylyn,mylyn,253052,N,1,4505
mylyn,mylyn,152634,N,0,4505
mylyn,mylyn,169018,N,12,4505
mylyn,mylyn,199672,N,731,4505
mylyn,mylyn,203107,Y,0,4505
mylyn,mylyn,274457,N,46,4505
mylyn,mylyn,290841,N,140,4505
mylyn,mylyn,167697,N,0,4505
mylyn,mylyn,147085,N,1,4505
mylyn,mylyn,184874,N,0,4505
mylyn,mylyn,255431,N,217,4505
mylyn,mylyn,167697,Y,0,4505
mylyn,mylyn,319910,N,0,4505
mylyn,mylyn,194916,N,4,4505
mylyn,mylyn,258074,N,0,4505
mylyn,mylyn,199673,N,11,4505
mylyn,mylyn,124888,N,0,4505
mylyn,mylyn,229270,N,5,4505
mylyn,mylyn,284500,N,31,4505
mylyn,mylyn,168755,N,966,4505
mylyn,mylyn,232441,N,6,4505
mylyn,mylyn,147086,N,0,4505
mylyn,mylyn,284500,Y,31,4505
mylyn,mylyn,135459,N,0,4505
mylyn,mylyn,291107,N,0,4505
mylyn,mylyn,140480,N,3,4505
mylyn,mylyn,208923,N,0,4505
mylyn,mylyn,249883,N,2,4505
mylyn,mylyn,149465,N,1,4505
mylyn,mylyn,196503,N,0,4505
mylyn,mylyn,260982,N,0,4505
mylyn,mylyn,284501,N,74,4505
mylyn,mylyn,168756,N,16,4505
mylyn,mylyn,207602,N,0,4505
mylyn,mylyn,147087,N,6,4505
mylyn,mylyn,170606,N,939,4505
mylyn,mylyn,194125,N,1,4505
mylyn,mylyn,179855,N,868,4505
mylyn,mylyn,182762,N,0,4505
mylyn,mylyn,168756,Y,16,4505
mylyn,mylyn,243277,N,0,4505
mylyn,mylyn,302735,N,0,4505
mylyn,mylyn,179855,Y,868,4505
mylyn,mylyn,170606,Y,939,4505
mylyn,mylyn,199939,N,0,4505
mylyn,mylyn,256226,N,4,4505
mylyn,mylyn,131232,N,1,4505
mylyn,mylyn,171135,N,2,4505
mylyn,mylyn,199675,N,0,4505
mylyn,mylyn,130968,N,2,4505
mylyn,mylyn,163736,N,1,4505
mylyn,mylyn,204696,N,0,4505
mylyn,mylyn,283445,N,9,4505
mylyn,mylyn,133875,N,1,4505
mylyn,mylyn,207603,N,384,4505
mylyn,mylyn,205489,N,0,4505
mylyn,mylyn,155280,N,342,4505
mylyn,mylyn,179856,N,0,4505
mylyn,mylyn,281066,N,45,4505
mylyn,mylyn,130968,Y,2,4505
mylyn,mylyn,204696,Y,0,4505
mylyn,mylyn,418481,N,0,4505
mylyn,mylyn,155016,N,0,4505
mylyn,mylyn,207603,Y,384,4505
mylyn,mylyn,152902,N,51,4505
mylyn,mylyn,216324,N,0,4505
mylyn,mylyn,114849,N,20,4505
mylyn,mylyn,147617,N,2,4505
mylyn,mylyn,211039,N,0,4505
mylyn,mylyn,284501,Y,74,4505
mylyn,mylyn,142332,N,0,4505
mylyn,mylyn,190427,N,6,4505
mylyn,mylyn,280539,N,34,4505
mylyn,mylyn,199676,N,0,4505
mylyn,mylyn,195448,N,2,4505
mylyn,mylyn,114849,Y,20,4505
mylyn,mylyn,316214,N,2,4505
mylyn,mylyn,214739,N,0,4505
mylyn,mylyn,205490,N,6,4505
mylyn,mylyn,224781,N,6,4505
mylyn,mylyn,372237,N,0,4505
mylyn,mylyn,316214,Y,2,4505
mylyn,mylyn,106922,N,159,4505
mylyn,mylyn,508330,N,0,4505
mylyn,mylyn,153960,N,0,4505
mylyn,mylyn,152903,N,4,4505
mylyn,mylyn,233766,N,5,4505
mylyn,mylyn,132291,N,0,4505
mylyn,mylyn,106922,Y,159,4505
mylyn,mylyn,165852,N,2,4505
mylyn,mylyn,235352,N,0,4505
mylyn,mylyn,168495,N,0,4505
mylyn,mylyn,207341,N,0,4505
mylyn,mylyn,222668,N,26,4505
mylyn,mylyn,235352,Y,0,4505
mylyn,mylyn,169288,N,17,4505
mylyn,mylyn,175366,N,0,4505
mylyn,mylyn,286883,N,3,4505
mylyn,mylyn,207341,Y,0,4505
mylyn,mylyn,297450,N,0,4505
mylyn,mylyn,165853,N,2,4505
mylyn,mylyn,169288,Y,17,4505
mylyn,mylyn,204699,N,0,4505
mylyn,mylyn,197564,N,1,4505
mylyn,mylyn,492212,N,0,4505
mylyn,mylyn,203378,N,0,4505
mylyn,mylyn,153169,N,0,4505
mylyn,mylyn,168496,N,0,4505
mylyn,mylyn,236146,N,0,4505
mylyn,mylyn,194129,N,0,4505
mylyn,mylyn,312781,N,4,4505
mylyn,mylyn,237996,N,398,4505
mylyn,mylyn,251473,N,324,4505
mylyn,mylyn,227690,N,482,4505
mylyn,mylyn,251473,Y,324,4505
mylyn,mylyn,132293,N,11,4505
mylyn,mylyn,238789,N,290,4505
mylyn,mylyn,319652,N,4,4505
mylyn,mylyn,300097,N,12,4505
mylyn,mylyn,192544,N,1,4505
mylyn,mylyn,199679,N,1,4505
mylyn,mylyn,161626,N,0,4505
mylyn,mylyn,152377,N,4,4505
mylyn,mylyn,216856,N,356,4505
mylyn,mylyn,238789,Y,290,4505
mylyn,mylyn,161362,N,2,4505
mylyn,mylyn,153170,N,0,4505
mylyn,mylyn,179596,N,1,4505
mylyn,mylyn,236940,N,229,4505
mylyn,mylyn,177482,N,2,4505
mylyn,mylyn,193866,N,1,4505
mylyn,mylyn,244075,N,371,4505
mylyn,mylyn,280807,N,5,4505
mylyn,mylyn,294284,N,0,4505
mylyn,mylyn,237733,N,17,4505
mylyn,mylyn,236940,Y,229,4505
mylyn,mylyn,244075,Y,371,4505
mylyn,mylyn,239583,N,0,4505
mylyn,mylyn,253853,N,0,4505
mylyn,mylyn,146300,N,0,4505
mylyn,mylyn,161627,N,0,4505
mylyn,mylyn,235355,N,0,4505
mylyn,mylyn,280807,Y,5,4505
mylyn,mylyn,213686,N,69,4505
mylyn,mylyn,239583,Y,0,4505
mylyn,mylyn,250418,N,0,4505
mylyn,mylyn,189903,N,2,4505
mylyn,mylyn,147886,N,0,4505
mylyn,mylyn,179597,N,1,4505
mylyn,mylyn,280015,N,1,4505
mylyn,mylyn,296399,N,0,4505
mylyn,mylyn,286886,N,0,4505
mylyn,mylyn,285829,N,0,4505
mylyn,mylyn,199681,N,0,4505
mylyn,mylyn,160571,N,0,4505
mylyn,mylyn,175898,N,0,4505
mylyn,mylyn,232185,N,0,4505
mylyn,mylyn,163478,N,4,4505
mylyn,mylyn,229014,N,2,4505
mylyn,mylyn,237206,N,0,4505
mylyn,mylyn,183826,N,3,4505
mylyn,mylyn,186733,N,328,4505
mylyn,mylyn,193868,N,3,4505
mylyn,mylyn,163478,Y,4,4505
mylyn,mylyn,445706,N,3,4505
mylyn,mylyn,214216,N,0,4505
mylyn,mylyn,287944,N,0,4505
mylyn,mylyn,269446,N,0,4505
mylyn,mylyn,409767,N,0,4505
mylyn,mylyn,186733,Y,328,4505
mylyn,mylyn,207874,N,0,4505
mylyn,mylyn,196511,N,90,4505
mylyn,mylyn,308028,N,97,4505
mylyn,mylyn,273146,N,0,4505
mylyn,mylyn,149209,N,0,4505
mylyn,mylyn,135732,N,10,4505
mylyn,mylyn,175635,N,2,4505
mylyn,mylyn,183827,N,7,4505
mylyn,mylyn,147888,N,122,4505
mylyn,mylyn,179599,N,2,4505
mylyn,mylyn,210253,N,7,4505
mylyn,mylyn,191755,N,0,4505
mylyn,mylyn,166122,N,3,4505
mylyn,mylyn,165065,N,268,4505
mylyn,mylyn,164008,N,7,4505
mylyn,mylyn,182506,N,28,4505
mylyn,mylyn,202854,N,0,4505
mylyn,mylyn,229808,Y,159,4505
mylyn,mylyn,229808,N,159,4505
mylyn,mylyn,182506,Y,28,4505
mylyn,mylyn,161630,N,0,4505
mylyn,mylyn,165065,Y,268,4505
mylyn,mylyn,149210,N,5,4505
mylyn,mylyn,259670,N,11,4505
mylyn,mylyn,208404,N,0,4505
mylyn,mylyn,147889,N,20,4505
mylyn,mylyn,193870,N,1,4505
mylyn,mylyn,150796,N,1115,4505
mylyn,mylyn,280811,N,49,4505
mylyn,mylyn,202855,N,1,4505
mylyn,mylyn,185414,N,0,4505
mylyn,mylyn,494596,N,0,4505
mylyn,mylyn,195456,N,2,4505
mylyn,mylyn,149211,N,0,4505
mylyn,mylyn,179865,N,0,4505
mylyn,mylyn,499353,N,0,4505
mylyn,mylyn,266806,N,276,4505
mylyn,mylyn,142869,N,147,4505
mylyn,mylyn,280019,N,0,4505
mylyn,mylyn,179601,N,13,4505
mylyn,mylyn,142869,Y,147,4505
mylyn,mylyn,195721,N,21,4505
mylyn,mylyn,243816,N,0,4505
mylyn,mylyn,152383,N,4,4505
mylyn,mylyn,133885,N,1,4505
mylyn,mylyn,165596,N,1,4505
mylyn,mylyn,272092,N,45,4505
mylyn,mylyn,285305,N,0,4505
mylyn,mylyn,194136,N,0,4505
mylyn,mylyn,234039,N,0,4505
mylyn,mylyn,166389,N,1,4505
mylyn,mylyn,174581,N,1,4505
mylyn,mylyn,245138,N,9,4505
mylyn,mylyn,235889,N,0,4505
mylyn,mylyn,193872,N,0,4505
mylyn,mylyn,292440,N,0,4505
mylyn,mylyn,157933,N,6,4505
mylyn,mylyn,272621,N,19,4505
mylyn,mylyn,219241,N,334,4505
mylyn,mylyn,107460,N,7,4505
mylyn,mylyn,196515,N,0,4505
mylyn,mylyn,195458,N,1,4505
mylyn,mylyn,272621,Y,19,4505
mylyn,mylyn,136000,N,0,4505
mylyn,mylyn,151327,N,7,4505
mylyn,mylyn,133886,N,1,4505
mylyn,mylyn,147099,N,160,4505
mylyn,mylyn,203386,N,0,4505
mylyn,mylyn,107460,Y,7,4505
mylyn,mylyn,184888,N,0,4505
mylyn,mylyn,217656,N,1,4505
mylyn,mylyn,166390,N,2,4505
mylyn,mylyn,248310,N,53,4505
mylyn,mylyn,362998,N,3,4505
mylyn,mylyn,276850,N,92,4505
mylyn,mylyn,472401,N,0,4505
mylyn,mylyn,147099,Y,160,4505
mylyn,mylyn,206029,N,7,4505
mylyn,mylyn,221356,N,3,4505
mylyn,mylyn,166390,Y,2,4505
mylyn,mylyn,287949,N,4,4505
mylyn,mylyn,254124,N,0,4505
mylyn,mylyn,276850,Y,92,4505
mylyn,mylyn,169826,N,7,4505
mylyn,mylyn,254124,Y,0,4505
mylyn,mylyn,272094,N,126,4505
mylyn,mylyn,195195,N,108,4505
mylyn,mylyn,194138,N,0,4505
mylyn,mylyn,167448,N,0,4505
mylyn,mylyn,198102,N,0,4505
mylyn,mylyn,254389,N,3,4505
mylyn,mylyn,130452,N,10,4505
mylyn,mylyn,252275,N,0,4505
mylyn,mylyn,193874,N,0,4505
mylyn,mylyn,168241,N,0,4505
mylyn,mylyn,254389,Y,3,4505
mylyn,mylyn,166920,N,0,4505
mylyn,mylyn,133095,N,4,4505
mylyn,mylyn,181190,N,293,4505
mylyn,mylyn,196517,N,761,4505
mylyn,mylyn,179076,N,7,4505
mylyn,mylyn,167713,N,0,4505
mylyn,mylyn,257825,N,10,4505
mylyn,mylyn,204445,N,0,4505
mylyn,mylyn,203388,N,0,4505
mylyn,mylyn,181190,Y,293,4505
mylyn,mylyn,252012,N,0,4505
mylyn,mylyn,233514,N,4,4505
mylyn,mylyn,310149,N,0,4505
mylyn,mylyn,216866,N,2,4505
mylyn,mylyn,486145,N,0,4505
mylyn,mylyn,164543,N,0,4505
mylyn,mylyn,233514,Y,4,4505
mylyn,mylyn,244349,N,3,4505
mylyn,mylyn,161372,N,0,4505
mylyn,mylyn,160315,N,1,4505
mylyn,mylyn,193083,N,0,4505
mylyn,mylyn,194140,N,0,4505
mylyn,mylyn,283195,N,34,4505
mylyn,mylyn,244349,Y,3,4505
mylyn,mylyn,194140,Y,0,4505
mylyn,mylyn,165072,N,904,4505
mylyn,mylyn,233515,N,3,4505
mylyn,mylyn,204711,N,1,4505
mylyn,mylyn,179078,N,0,4505
mylyn,mylyn,165072,Y,904,4505
mylyn,mylyn,496452,N,0,4505
mylyn,mylyn,131776,N,0,4505
mylyn,mylyn,212639,N,35,4505
mylyn,mylyn,161373,N,1,4505
mylyn,mylyn,234044,N,232,4505
mylyn,mylyn,142875,N,14,4505
mylyn,mylyn,233515,Y,3,4505
mylyn,mylyn,435673,N,0,4505
mylyn,mylyn,292445,N,123,4505
mylyn,mylyn,169301,N,0,4505
mylyn,mylyn,212639,Y,35,4505
mylyn,mylyn,290067,N,0,4505
mylyn,mylyn,198898,N,18,4505
mylyn,mylyn,234044,Y,232,4505
mylyn,mylyn,196784,N,0,4505
mylyn,mylyn,195727,N,0,4505
mylyn,mylyn,249900,N,0,4505
mylyn,mylyn,149482,N,1,4505
mylyn,mylyn,156617,N,1,4505
mylyn,mylyn,292445,Y,123,4505
mylyn,mylyn,174058,N,1,4505
mylyn,mylyn,194406,N,0,4505
mylyn,mylyn,103237,N,3,4505
mylyn,mylyn,151332,N,0,4505
mylyn,mylyn,226117,N,0,4505
mylyn,mylyn,272098,N,36,4505
mylyn,mylyn,179872,N,251,4505
mylyn,mylyn,308830,N,5,4505
mylyn,mylyn,382558,N,1,4505
mylyn,mylyn,101916,N,7,4505
mylyn,mylyn,200220,N,63,4505
mylyn,mylyn,143669,N,4,4505
mylyn,mylyn,148690,N,0,4505
mylyn,mylyn,137327,N,0,4505
mylyn,mylyn,161903,N,0,4505
mylyn,mylyn,207884,N,280,4505
mylyn,mylyn,149483,N,1,4505
mylyn,mylyn,292975,N,0,4505
mylyn,mylyn,217926,N,83,4505
mylyn,mylyn,142084,N,0,4505
mylyn,mylyn,272099,N,38,4505
mylyn,mylyn,115394,N,0,4505
mylyn,mylyn,179873,N,35,4505
mylyn,mylyn,244352,N,1,4505
mylyn,mylyn,152126,N,1,4505
mylyn,mylyn,176702,N,0,4505
mylyn,mylyn,217926,Y,83,4505
mylyn,mylyn,121208,N,19,4505
mylyn,mylyn,260472,N,63,4505
mylyn,mylyn,272099,Y,38,4505
mylyn,mylyn,148691,N,8,4505
mylyn,mylyn,237746,N,0,4505
mylyn,mylyn,161904,N,0,4505
mylyn,mylyn,192558,N,1,4505
mylyn,mylyn,121208,Y,19,4505
mylyn,mylyn,124908,N,0,4505
mylyn,mylyn,196522,N,40,4505
mylyn,mylyn,472936,N,3,4505
mylyn,mylyn,199693,N,0,4505
mylyn,mylyn,110374,N,118,4505
mylyn,mylyn,387845,N,5,4505
mylyn,mylyn,246467,N,3,4505
mylyn,mylyn,253602,N,1,4505
mylyn,mylyn,124908,Y,0,4505
mylyn,mylyn,244353,N,1,4505
mylyn,mylyn,196522,Y,40,4505
mylyn,mylyn,260472,Y,63,4505
mylyn,mylyn,308832,N,5,4505
mylyn,mylyn,106939,N,158,4505
mylyn,mylyn,110374,Y,118,4505
mylyn,mylyn,253602,Y,1,4505
mylyn,mylyn,125173,N,30,4505
mylyn,mylyn,165076,N,5,4505
mylyn,mylyn,202865,N,1,4505
mylyn,mylyn,106939,Y,158,4505
mylyn,mylyn,268401,N,0,4505
mylyn,mylyn,133101,N,3,4505
mylyn,mylyn,149485,N,1,4505
mylyn,mylyn,196523,N,61,4505
mylyn,mylyn,444397,N,141,4505
mylyn,mylyn,165076,Y,5,4505
mylyn,mylyn,150278,N,320,4505
mylyn,mylyn,166662,N,204,4505
mylyn,mylyn,196523,Y,61,4505
mylyn,mylyn,125438,N,12,4505
mylyn,mylyn,221628,N,0,4505
mylyn,mylyn,130459,N,1,4505
mylyn,mylyn,166662,Y,204,4505
mylyn,mylyn,152921,N,12,4505
mylyn,mylyn,168248,N,3,4505
mylyn,mylyn,199959,N,0,4505
mylyn,mylyn,174326,N,0,4505
mylyn,mylyn,272630,N,0,4505
mylyn,mylyn,278708,N,0,4505
mylyn,mylyn,254396,N,260,4505
mylyn,mylyn,254396,Y,260,4505
mylyn,mylyn,130459,Y,1,4505
mylyn,mylyn,133102,N,5,4505
mylyn,mylyn,162699,N,2,4505
mylyn,mylyn,187275,N,13,4505
mylyn,mylyn,316233,N,30,4505
mylyn,mylyn,207623,N,6,4505
mylyn,mylyn,206566,N,0,4505
mylyn,mylyn,164549,N,0,4505
mylyn,mylyn,218722,N,1,4505
mylyn,mylyn,162699,Y,2,4505
mylyn,mylyn,166399,N,2,4505
mylyn,mylyn,181726,N,0,4505
mylyn,mylyn,187275,Y,13,4505
mylyn,mylyn,208416,N,0,4505
mylyn,mylyn,184633,N,1,4505
mylyn,mylyn,208152,N,603,4505
mylyn,mylyn,289015,N,156,4505
mylyn,mylyn,295093,N,0,4505
mylyn,mylyn,154772,N,1,4505
mylyn,mylyn,111698,N,27,4505
mylyn,mylyn,177234,N,3,4505
mylyn,mylyn,289015,Y,156,4505
mylyn,mylyn,316234,N,31,4505
mylyn,mylyn,166664,N,0,4505
mylyn,mylyn,111698,Y,27,4505
mylyn,mylyn,280295,N,1,4505
mylyn,mylyn,320198,N,0,4505
mylyn,mylyn,256512,N,0,4505
mylyn,mylyn,316234,Y,31,4505
mylyn,mylyn,147902,N,1,4505
mylyn,mylyn,236957,N,111,4505
mylyn,mylyn,280295,Y,1,4505
mylyn,mylyn,174328,N,5,4505
mylyn,mylyn,207096,N,0,4505
mylyn,mylyn,256512,Y,0,4505
mylyn,mylyn,260212,N,19,4505
mylyn,mylyn,151602,N,58,4505
mylyn,mylyn,158737,N,23,4505
mylyn,mylyn,236957,Y,111,4505
mylyn,mylyn,203661,N,157,4505
mylyn,mylyn,224009,N,3,4505
mylyn,mylyn,260212,Y,19,4505
mylyn,mylyn,151602,Y,58,4505
mylyn,mylyn,203661,Y,157,4505
mylyn,mylyn,224009,Y,3,4505
mylyn,mylyn,219517,N,0,4505
mylyn,mylyn,227709,N,0,4505
mylyn,mylyn,269462,N,0,4505
mylyn,mylyn,260213,N,19,4505
mylyn,mylyn,215025,N,4,4505
mylyn,mylyn,280561,N,1,4505
mylyn,mylyn,260213,Y,19,4505
mylyn,mylyn,280561,Y,1,4505
mylyn,mylyn,115136,N,0,4505
mylyn,mylyn,282940,N,0,4505
mylyn,mylyn,280826,N,63,4505
mylyn,mylyn,237752,N,0,4505
mylyn,mylyn,243830,N,0,4505
mylyn,mylyn,163760,N,0,4505
mylyn,mylyn,196528,N,269,4505
mylyn,mylyn,280826,Y,63,4505
mylyn,mylyn,209741,N,7,4505
mylyn,mylyn,165610,N,0,4505
mylyn,mylyn,197321,N,3,4505
mylyn,mylyn,328393,N,5,4505
mylyn,mylyn,203399,N,11,4505
mylyn,mylyn,144998,N,0,4505
mylyn,mylyn,143941,N,3,4505
mylyn,mylyn,196528,Y,269,4505
mylyn,mylyn,248323,N,0,4505
mylyn,mylyn,209213,N,0,4505
mylyn,mylyn,149755,N,0,4505
mylyn,mylyn,198907,N,3,4505
mylyn,mylyn,267350,N,0,4505
mylyn,mylyn,134164,N,0,4505
mylyn,mylyn,165875,N,1,4505
mylyn,mylyn,168782,N,2,4505
mylyn,mylyn,185166,N,1,4505
mylyn,mylyn,250702,N,9,4505
mylyn,mylyn,194151,N,1,4505
mylyn,mylyn,151077,N,1,4505
mylyn,mylyn,198115,N,12,4505
mylyn,mylyn,206307,N,1,4505
mylyn,mylyn,236961,N,4,4505
mylyn,mylyn,113024,N,28,4505
mylyn,mylyn,159005,N,1,4505
mylyn,mylyn,233526,N,0,4505
mylyn,mylyn,210800,N,0,4505
mylyn,mylyn,152399,N,3,4505
mylyn,mylyn,105097,N,3,4505
mylyn,mylyn,203401,N,4,4505
mylyn,mylyn,192038,N,9,4505
mylyn,mylyn,115139,N,0,4505
mylyn,mylyn,211593,N,5,4505
mylyn,mylyn,105097,Y,3,4505
mylyn,mylyn,191774,N,0,4505
mylyn,mylyn,192038,Y,9,4505
