component,field,1,2,3,4,total
utilities,component,2,0,0,0,90
utilities,hardware,0,0,0,0,90
utilities,os,0,0,0,0,90
utilities,priority,1,0,0,0,90
utilities,product,0,0,0,0,90
utilities,severity,8,0,0,0,90
utilities,status,0,0,0,0,90
utilities,version,14,1,2,3,90
utilities 요약,,25,1,2,3,810
utils,assignee,0,0,0,0,77
utils,component,5,1,0,0,77
utils,hardware,0,0,0,0,77
utils,os,0,0,0,0,77
utils,priority,5,0,0,0,77
utils,product,1,1,0,0,77
utils,severity,8,0,0,0,77
utils,status,0,0,0,0,77
utils,version,8,2,0,0,77
utils 요약,,27,4,0,0,693
validation,assignee,0,0,0,0,301
validation,component,46,0,0,0,301
validation,hardware,0,0,0,0,301
validation,os,0,0,0,0,301
validation,priority,11,1,1,0,301
validation,product,45,0,0,0,301
validation,severity,4,0,0,0,301
validation,status,0,0,0,0,301
validation,version,29,4,0,0,301
validation 요약,,135,5,1,0,2709
validationruntimeextensions,assignee,0,0,0,0,12
validationruntimeextensions,component,0,0,0,0,12
validationruntimeextensions,hardware,0,0,0,0,12
validationruntimeextensions,os,0,0,0,0,12
validationruntimeextensions,priority,2,0,0,0,12
validationruntimeextensions,product,0,0,0,0,12
validationruntimeextensions,severity,0,0,0,0,12
validationruntimeextensions,status,0,0,0,0,12
validationruntimeextensions,version,1,0,0,0,12
validationruntimeextensions 요약,,3,0,0,0,108
versionmanagement,assignee,0,0,0,0,19
versionmanagement,component,0,0,0,0,19
versionmanagement,hardware,0,0,0,0,19
versionmanagement,os,0,0,0,0,19
versionmanagement,priority,0,0,0,0,19
versionmanagement,product,0,0,0,0,19
versionmanagement,severity,0,0,0,0,19
versionmanagement,status,0,0,0,0,19
versionmanagement,version,1,1,1,1,19
versionmanagement 요약,,1,1,1,1,171
views,assignee,0,0,0,0,470
views,component,61,0,0,0,470
views,hardware,97,0,0,0,470
views,os,95,0,0,0,470
views,priority,1,0,0,0,470
views,product,0,0,0,0,470
views,severity,32,1,0,0,470
views,status,0,0,0,0,470
views,version,47,2,0,0,470
views 요약,,333,3,0,0,4230
visualization,assignee,0,0,0,0,293
visualization,component,0,0,0,0,293
visualization,hardware,1,0,0,0,293
visualization,os,1,0,0,0,293
visualization,priority,1,0,0,0,293
visualization,product,0,0,0,0,293
visualization,severity,5,0,0,0,293
visualization,status,0,0,0,0,293
visualization,version,2,1,0,0,293
visualization 요약,,10,1,0,0,2637
vortorepository,assignee,0,0,0,0,32
vortorepository,component,2,0,0,0,32
vortorepository,hardware,0,0,0,0,32
vortorepository,os,0,0,0,0,32
vortorepository,priority,0,0,0,0,32
vortorepository,product,0,0,0,0,32
vortorepository,severity,0,0,0,0,32
vortorepository,status,0,0,0,0,32
vortorepository,version,0,0,0,0,32
vortorepository 요약,,2,0,0,0,288
vpm(archive),assignee,0,0,0,0,82
vpm(archive),component,20,0,0,0,82
vpm(archive),hardware,0,0,0,0,82
vpm(archive),os,0,0,0,0,82
vpm(archive),priority,0,0,0,0,82
vpm(archive),product,20,0,0,0,82
vpm(archive),severity,0,0,0,0,82
vpm(archive),status,0,0,0,0,82
vpm(archive),version,2,0,0,0,82
vpm(archive) 요약,,42,0,0,0,738
wam,assignee,0,0,0,0,1
wam,component,0,0,0,0,1
wam,hardware,0,0,0,0,1
wam,os,0,0,0,0,1
wam,priority,0,0,0,0,1
wam,product,0,0,0,0,1
wam,severity,0,0,0,0,1
wam,status,0,0,0,0,1
wam,version,1,0,0,0,1
wam 요약,,1,0,0,0,9
warproducts,assignee,0,0,0,0,167
warproducts,component,5,21,1,0,167
warproducts,hardware,0,0,0,0,167
warproducts,os,0,0,0,0,167
warproducts,priority,0,0,0,0,167
warproducts,product,22,0,0,0,167
warproducts,severity,3,0,0,0,167
warproducts,status,0,0,0,0,167
warproducts,version,3,0,0,0,167
warproducts 요약,,33,21,1,0,1503
we,assignee,0,0,0,0,469
we,component,1,0,0,0,469
we,hardware,4,0,0,0,469
we,os,11,0,0,0,469
we,priority,7,2,0,0,469
we,product,0,0,0,0,469
we,severity,7,1,0,0,469
we,status,0,0,0,0,469
we,version,46,33,10,4,469
we 요약,,76,36,10,4,4221
weaving,assignee,0,0,0,0,38
weaving,component,10,1,0,0,38
weaving,hardware,1,0,0,0,38
weaving,os,0,0,0,0,38
weaving,priority,0,0,0,0,38
weaving,product,0,0,0,0,38
weaving,severity,0,0,0,0,38
weaving,status,0,0,0,0,38
weaving,version,2,0,0,0,38
weaving 요약,,13,1,0,0,342
web,assignee,0,0,0,0,234
web,component,3,0,0,0,234
web,hardware,1,0,0,0,234
web,os,1,0,0,0,234
web,priority,15,1,0,0,234
web,product,1,0,0,0,234
web,severity,17,2,0,0,234
web,status,0,0,0,0,234
web,version,1,1,0,0,234
web 요약,,39,4,0,0,2106
webclient,assignee,0,0,0,0,2
webclient,component,0,0,0,0,2
webclient,hardware,0,0,0,0,2
webclient,os,0,0,0,0,2
webclient,priority,0,0,0,0,2
webclient,product,0,0,0,0,2
webclient,severity,0,0,0,0,2
webclient,status,0,0,0,0,2
webclient,version,0,0,0,0,2
webclient 요약,,0,0,0,0,18
webdav,assignee,0,0,0,0,205
webdav,component,4,0,0,0,205
webdav,hardware,1,0,0,0,205
webdav,os,1,0,0,0,205
webdav,priority,4,0,0,0,205
webdav,product,1,0,0,0,205
webdav,severity,2,0,0,0,205
webdav,status,0,0,0,0,205
webdav,version,5,0,0,0,205
webdav 요약,,18,0,0,0,1845
webpage,assignee,0,0,0,0,7
webpage,component,0,0,0,0,7
webpage,hardware,0,0,0,0,7
webpage,os,0,0,0,0,7
webpage,priority,0,0,0,0,7
webpage,product,0,0,0,0,7
webpage,severity,0,0,0,0,7
webpage,status,0,0,0,0,7
webpage,version,0,0,0,0,7
webpage 요약,,0,0,0,0,63
webportal,assignee,0,0,0,0,165
webportal,component,1,0,0,0,165
webportal,hardware,1,0,0,0,165
webportal,os,1,0,0,0,165
webportal,priority,0,0,0,0,165
webportal,product,0,0,0,0,165
webportal,severity,1,0,0,0,165
webportal,status,0,0,0,0,165
webportal,version,6,0,0,0,165
webportal 요약,,10,0,0,0,1485
website,assignee,0,0,0,0,1698
website,component,22,4,0,0,1698
website,hardware,12,0,0,0,1698
website,os,16,0,0,0,1698
website,priority,68,0,0,0,1698
website,product,9,3,0,0,1698
website,severity,49,3,4,0,1698
website,status,0,0,0,0,1698
website,version,20,2,0,0,1698
website 요약,,196,12,4,0,15282
website/doc,assignee,0,0,0,0,1
website/doc,component,0,0,0,0,1
website/doc,hardware,0,0,0,0,1
website/doc,os,0,0,0,0,1
website/doc,priority,0,0,0,0,1
website/doc,product,0,0,0,0,1
website/doc,severity,1,0,0,0,1
website/doc,status,0,0,0,0,1
website/doc,version,0,0,0,0,1
website/doc 요약,,1,0,0,0,9
website/wiki,assignee,0,0,0,0,34
website/wiki,component,2,0,0,0,34
website/wiki,hardware,0,0,0,0,34
website/wiki,os,0,0,0,0,34
website/wiki,priority,1,0,0,0,34
website/wiki,product,0,0,0,0,34
website/wiki,severity,2,1,0,0,34
website/wiki,status,0,0,0,0,34
website/wiki,version,1,0,0,0,34
website/wiki 요약,,6,1,0,0,306
websocket,assignee,0,0,0,0,257
websocket,component,2,0,0,0,257
websocket,hardware,2,0,0,0,257
websocket,os,3,0,0,0,257
websocket,priority,0,0,0,0,257
websocket,product,0,0,0,0,257
websocket,severity,9,0,0,0,257
websocket,status,0,0,0,0,257
websocket,version,8,0,0,0,257
websocket 요약,,24,0,0,0,2313
wiki,assignee,0,0,0,0,26
wiki,component,4,0,0,0,26
wiki,hardware,0,0,0,0,26
wiki,os,0,0,0,0,26
wiki,priority,0,0,0,0,26
wiki,product,0,0,0,0,26
wiki,severity,0,0,0,0,26
wiki,status,0,0,0,0,26
wiki,version,0,0,0,0,26
wiki 요약,,4,0,0,0,234
windows,assignee,0,0,0,0,5
windows,component,0,0,0,0,5
windows,hardware,0,0,0,0,5
windows,os,0,0,0,0,5
windows,priority,0,0,0,0,5
windows,product,0,0,0,0,5
windows,severity,3,0,0,0,5
windows,status,0,0,0,0,5
windows,version,0,0,0,0,5
windows 요약,,3,0,0,0,45
wizard,assignee,0,0,0,0,553
wizard,component,30,0,0,0,553
wizard,hardware,1,0,0,0,553
wizard,os,2,0,0,0,553
wizard,priority,13,3,0,0,553
wizard,product,28,0,0,0,553
wizard,severity,9,0,0,0,553
wizard,status,0,0,0,0,553
wizard,version,8,0,0,0,553
wizard 요약,,91,3,0,0,4977
wizards,assignee,0,0,0,0,3
wizards,component,0,0,0,0,3
wizards,hardware,1,0,0,0,3
wizards,os,1,0,0,0,3
wizards,priority,0,0,0,0,3
wizards,product,0,0,0,0,3
wizards,severity,0,0,0,0,3
wizards,status,0,0,0,0,3
wizards,version,1,0,0,0,3
wizards 요약,,3,0,0,0,27
workbench,assignee,0,0,0,0,750
workbench,component,20,0,0,0,750
workbench,hardware,47,0,0,0,750
workbench,os,54,0,0,0,750
workbench,priority,29,1,0,0,750
workbench,product,1,0,0,0,750
workbench,severity,46,0,1,0,750
workbench,status,0,0,0,0,750
workbench,version,43,0,0,0,750
workbench 요약,,240,1,1,0,6750
workspace,assignee,0,0,0,0,15
workspace,component,0,0,0,0,15
workspace,hardware,0,0,0,0,15
workspace,os,0,0,0,0,15
workspace,priority,6,0,0,0,15
workspace,product,0,0,0,0,15
workspace,severity,4,0,0,0,15
workspace,status,0,0,0,0,15
workspace,version,1,0,0,0,15
workspace 요약,,11,0,0,0,135
wtp,assignee,0,0,0,0,35
wtp,component,0,0,0,0,35
wtp,hardware,0,0,0,0,35
wtp,os,0,0,0,0,35
wtp,priority,2,0,0,0,35
wtp,product,0,0,0,0,35
wtp,severity,1,0,0,0,35
wtp,status,0,0,0,0,35
wtp,version,0,0,0,0,35
wtp 요약,,3,0,0,0,315
www,assignee,0,0,0,0,22
www,component,0,0,0,0,22
www,hardware,0,0,0,0,22
www,os,0,0,0,0,22
www,priority,0,0,0,0,22
www,product,0,0,0,0,22
www,severity,0,0,0,0,22
www,status,0,0,0,0,22
www,version,0,0,0,0,22
www 요약,,0,0,0,0,198
xcore,assignee,0,0,0,0,574
xcore,component,0,0,0,0,574
xcore,hardware,1,0,0,0,574
xcore,os,2,0,0,0,574
xcore,priority,0,0,0,0,574
xcore,product,0,0,0,0,574
xcore,severity,13,0,0,0,574
xcore,status,0,0,0,0,574
xcore,version,8,0,0,0,574
xcore 요약,,24,0,0,0,5166
xml,assignee,0,0,0,0,96
xml,component,2,0,0,0,96
xml,hardware,2,0,0,0,96
xml,os,1,0,0,0,96
xml,priority,13,2,2,2,96
xml,product,0,0,0,0,96
xml,severity,5,0,0,0,96
xml,status,0,0,0,0,96
xml,version,3,0,0,0,96
xml 요약,,26,2,2,2,864
xml/xmi,assignee,0,0,0,0,466
xml/xmi,component,2,1,0,0,466
xml/xmi,hardware,1,0,0,0,466
xml/xmi,os,5,0,0,0,466
xml/xmi,priority,9,1,0,0,466
xml/xmi,product,1,0,0,0,466
xml/xmi,severity,20,2,0,0,466
xml/xmi,status,0,0,0,0,466
xml/xmi,version,9,0,0,0,466
xml/xmi 요약,,47,4,0,0,4194
xotcl,assignee,0,0,0,0,14
xotcl,component,0,0,0,0,14
xotcl,hardware,0,0,0,0,14
xotcl,os,0,0,0,0,14
xotcl,priority,0,0,0,0,14
xotcl,product,0,0,0,0,14
xotcl,severity,0,0,0,0,14
xotcl,status,0,0,0,0,14
xotcl,version,6,0,0,0,14
xotcl 요약,,6,0,0,0,126
xpand,assignee,0,0,0,0,619
xpand,component,9,1,0,0,619
xpand,hardware,3,0,0,0,619
xpand,os,4,0,0,0,619
xpand,priority,29,1,0,0,619
xpand,product,8,1,0,0,619
xpand,severity,40,0,0,0,619
xpand,status,0,0,0,0,619
xpand,version,24,2,0,0,619
xpand 요약,,117,5,0,0,5571
xplanner,assignee,0,0,0,0,75
xplanner,component,0,0,0,0,75
xplanner,hardware,0,0,0,0,75
xplanner,os,0,0,0,0,75
xplanner,priority,5,0,0,0,75
xplanner,product,0,0,0,0,75
xplanner,severity,6,0,0,0,75
xplanner,status,0,0,0,0,75
xplanner,version,2,0,0,0,75
xplanner 요약,,13,0,0,0,675
xsd,assignee,0,0,0,0,6
xsd,component,0,0,0,0,6
xsd,hardware,0,0,0,0,6
xsd,os,0,0,0,0,6
xsd,priority,0,0,0,0,6
xsd,product,0,0,0,0,6
xsd,severity,0,0,0,0,6
xsd,status,0,0,0,0,6
xsd,version,0,0,0,0,6
xsd 요약,,0,0,0,0,54
xtext,assignee,0,0,0,0,6682
xtext,component,38,19,6,0,6682
xtext,hardware,57,0,1,0,6682
xtext,os,58,2,1,0,6682
xtext,priority,45,1,0,0,6682
xtext,product,8,0,0,0,6682
xtext,severity,462,35,3,0,6682
xtext,status,0,0,0,0,6682
xtext,version,352,13,2,0,6682
xtext 요약,,1020,70,13,0,60138
xtextbacklog,assignee,0,0,0,0,174
xtextbacklog,component,71,0,0,0,174
xtextbacklog,hardware,0,0,0,0,174
xtextbacklog,os,0,0,0,0,174
xtextbacklog,priority,7,0,0,0,174
xtextbacklog,product,0,0,0,0,174
xtextbacklog,severity,24,2,0,0,174
xtextbacklog,status,0,0,0,0,174
xtextbacklog,version,9,0,0,0,174
xtextbacklog 요약,,111,2,0,0,1566
xtexterrors,assignee,0,0,0,0,213
xtexterrors,component,1,0,0,0,213
xtexterrors,hardware,0,0,0,0,213
xtexterrors,os,0,0,0,0,213
xtexterrors,priority,0,0,0,0,213
xtexterrors,product,0,0,0,0,213
xtexterrors,severity,0,0,0,0,213
xtexterrors,status,0,0,0,0,213
xtexterrors,version,13,0,0,0,213
xtexterrors 요약,,14,0,0,0,1917
xviewer,assignee,0,0,0,0,80
xviewer,component,0,0,0,0,80
xviewer,hardware,0,0,0,0,80
xviewer,os,1,0,0,0,80
xviewer,priority,0,0,0,0,80
xviewer,product,0,0,0,0,80
xviewer,severity,0,1,0,0,80
xviewer,status,0,0,0,0,80
xviewer,version,3,0,1,0,80
xviewer 요약,,4,1,1,0,720
xwt,assignee,0,0,0,0,28
xwt,component,0,0,0,0,28
xwt,hardware,0,0,0,0,28
xwt,os,0,0,0,0,28
xwt,priority,0,0,0,0,28
xwt,product,0,0,0,0,28
xwt,severity,1,0,0,0,28
xwt,status,0,0,0,0,28
xwt,version,0,0,0,0,28
xwt 요약,,1,0,0,0,252
yearlyrelease,assignee,0,0,0,0,114
yearlyrelease,component,19,0,0,0,114
yearlyrelease,hardware,0,0,0,0,114
yearlyrelease,os,0,0,0,0,114
yearlyrelease,priority,20,5,0,0,114
yearlyrelease,product,0,0,0,0,114
yearlyrelease,severity,2,0,0,0,114
yearlyrelease,status,0,0,0,0,114
yearlyrelease,version,1,0,0,0,114
yearlyrelease 요약,,42,5,0,0,1026
zest,assignee,0,0,0,0,311
zest,component,5,0,0,0,311
zest,hardware,2,0,0,0,311
zest,os,6,0,0,0,311
zest,priority,2,3,0,0,311
zest,product,0,0,0,0,311
zest,severity,11,0,0,0,311
zest,status,0,0,0,0,311
zest,version,0,0,0,0,311
zest 요약,,26,3,0,0,2799
총합계,,74240,3728,546,382,3731211
